-10.0	-1.0541602749285072e-8
-9.900990099009901	-1.1561681841913294e-8
-9.80296049406921	-1.2717500644552032e-8
-9.705901479276445	-1.4029528179217233e-8
-9.609803444828163	-1.5521433377009335e-8
-9.514656876067487	-1.7220318161358278e-8
-9.420452352542066	-1.915717309970973e-8
-9.327180547071352	-2.136738495422815e-8
-9.234832224823121	-2.389130252911805e-8
-9.14339824239913	-2.6774867906288127e-8
-9.05286954692983	-3.007031823853011e-8
-8.96323717517805	-3.383696604711136e-8
-8.874492252651534	-3.814206489245314e-8
-8.786625992724291	-4.3061768563925755e-8
-8.699629695766625	-4.86821923171127e-8
-8.613494748283786	-5.510058518400263e-8
-8.528212622063155	-6.24266230720045e-8
-8.443774873329856	-7.078383344684263e-8
-8.360173141910748	-8.03111618979242e-8
-8.27739915040668	-9.116469228527302e-8
-8.195444703372951	-1.0351953388120635e-7
-8.114301686507872	-1.1757188802740208e-7
-8.033962065849378	-1.335413050734699e-7
-7.9544178869795825	-1.5167315174210137e-7
-7.875661274237211	-1.7224130155410788e-7
-7.797684429937832	-1.9555105663585296e-7
-7.720479633601814	-2.2194233176316194e-7
-7.6440392411899145	-2.517931042074004e-7
-7.56835568434645	-2.8552315388224504e-7
-7.493421469649951	-3.2359811009923085e-7
-7.419229177871238	-3.665338238385218e-7
-7.34577146323885	-4.1490107691929394e-7
-7.273041052711733	-4.693306632926801e-7
-7.201030745259142	-5.305188502356165e-7
-7.129733411147665	-5.992332330022245e-7
-7.059141991235312	-6.763190186415501e-7
-6.989249496272586	-7.627057439494063e-7
-6.920049006210481	-8.594144510128185e-7
-6.8515336695153275	-9.675653653214883e-7
-6.783696702490423	-1.0883860226789187e-6
-6.71653138860438	-1.2232199381412098e-6
-6.650031077826118	-1.373535816869396e-6
-6.584189185966454	-1.54093730145767e-6
-6.518999194026192	-1.7271732675040541e-6
-6.454454647550685	-1.934148682695004e-6
-6.390549155990778	-2.1639361349184935e-6
-6.327276392070077	-2.418787825381142e-6
-6.264630091158492	-2.7011483320930146e-6
-6.202604050651972	-3.013667770779301e-6
-6.141192129358388	-3.359215875740045e-6
-6.080388246889493	-3.740896458604621e-6
-6.0201863830589035	-4.162062675669449e-6
-5.960580577286043	-4.626332747607261e-6
-5.901564928005984	-5.137606475689891e-6
-5.843133592085132	-5.700082424294132e-6
-5.785280784242705	-6.318275663080676e-6
-5.728000776477925	-6.997036237572999e-6
-5.671287897502896	-7.741568206224858e-6
-5.6151365321810855	-8.557449449992187e-6
-5.559541120971372	-9.450652548786314e-6
-5.504496159377596	-1.0427565044998784e-5
-5.449996197403561	-1.1495012381038348e-5
-5.396035839013426	-1.2660280222584367e-5
-5.342609741597451	-1.3931137826582655e-5
-5.289712615443021	-1.5315862828162886e-5
-5.2373392232109115	-1.682326676916983e-5
-5.185484379416744	-1.8462720802956012e-5
-5.134142949917568	-2.0244184553434476e-5
-5.083309851403533	-2.217823486266996e-5
-5.032980050894587	-2.427609442486523e-5
-4.983148565242166	-2.654966749978459e-5
-4.933810460635808	-2.9011570754956918e-5
-4.884960852114661	-3.16751726711904e-5
-4.836594903083823	-3.455463193464152e-5
-4.788707824835468	-3.766493575593496e-5
-4.741294876074721	-4.1021951688609645e-5
-4.6943513624502184	-4.464247355550725e-5
-4.647872636089325	-4.854427551186066e-5
-4.601854095137945	-5.274617383267516e-5
-4.556291183304896	-5.726808861098335e-5
-4.511179389410787	-6.213112398131433e-5
-4.466514246941374	-6.735764006152417e-5
-4.422291333605321	-7.297134828891276e-5
-4.378506270896357	-7.899741172217068e-5
-4.335154723659759	-8.546255087272085e-5
-4.292232399663128	-9.239518046047462e-5
-4.249735049171414	-9.982553986226707e-5
-4.207658464526152	-0.00010778585969481031
-4.165998479728864	-0.00011631052622726396
-4.124750970028578	-0.0001254362999215909
-4.083911851513443	-0.00013520249714155807
-4.04347708070638	-0.00014565133893725275
-4.003442654164732	-0.00015684066020324548
-3.963804608083893	-0.0001687813970126764
-3.9245590179048446	-0.00018156382404439965
-3.885701997925589	-0.0001952319842109553
-3.8472297009164245	-0.0002098471195156241
-3.809138317739034	-0.00022547554404707157
-3.771424076969341	-0.00024218917194325658
-3.7340832445240997	-0.00026006613251700116
-3.6971121232911877	-0.0002791913882987132
-3.660507052763552	-0.00029965749156033903
-3.624264408676784	-0.0003215653090952284
-3.588380602650281	-0.0003450251587528803
-3.5528520818319613	-0.0003701572413506236
-3.5176753285464963	-0.0003970932373953363
-3.482846859947026	-0.00042597716495970683
-3.4483632276703227	-0.00045696672962675826
-3.414221017495369	-0.0004902346071478427
-3.3804168490053157	-0.000525970094367569
-3.3469473752527876	-0.0005643805999505675
-3.3138092824285024	-0.0006056933607424108
-3.2809992895331708	-0.0006501576510522375
-3.2485141480526445	-0.0006980463363405511
-3.2163506416362817	-0.000749658621638747
-3.1845055857784965	-0.0008053222785117913
-3.152975827503462	-0.0008653960022015251
-3.1217582450529324	-0.0009302729204926183
-3.0908497475771606	-0.0010003830010064222
-3.060247274828872	-0.0010761968190855053
-3.0299477968602693	-0.0011582286220121292
-2.999948313723039	-0.0012470417276543638
-2.9702458551713256	-0.0013432503924043315
-2.940837480367649	-0.001447526639356468
-2.9117202775917317	-0.0015606043839016923
-2.8828913639522096	-0.001683285080819026
-2.8543478851011974	-0.001816443831081853
-2.8260870149516806	-0.0019610363863800857
-2.7981059553977037	-0.0021181056713459427
-2.7704019360373304	-0.0022887912169465598
-2.742972213898347	-0.0024743324400361903
-2.71581407316668	-0.002676100384247281
-2.688924824917505	-0.00289556738783432
-2.662301806849015	-0.0031343597356627852
-2.635942383018827	-0.003394251397510828
-2.6098439435829968	-0.0036771824104251862
-2.5840039045376204	-0.00398527784546498
