-2.7755575615628914e-17 + 0.0im	0.10599388825190567 + 0.0im
0.1059938882519057 + 0.0im	-4.163336342344337e-17 + 0.0im

7.632783294297951e-17 + 0.0im	0.08310766377415603 + 0.0im
0.08310766377415604 + 0.0im	-2.0816681711721685e-17 + 0.0im

4.163336342344337e-17 + 0.0im	0.06980888553037089 + 0.0im
0.0698088855303709 + 0.0im	1.3877787807814457e-16 + 0.0im

0.0 + 0.0im	-0.20723545461939508 + 0.0im
-0.20723545461939508 + 0.0im	0.0 + 0.0im

2.7755575615628914e-17 + 0.0im	-0.042969512340693614 + 0.0im
-0.04296951234069361 + 0.0im	-9.71445146547012e-17 + 0.0im

-1.3877787807814457e-17 + 0.0im	-0.1796582099447788 + 0.0im
-0.17965820994477882 + 0.0im	9.020562075079397e-17 + 0.0im

-6.938893903907228e-17 + 0.0im	-0.12113896657571252 + 0.0im
-0.12113896657571252 + 0.0im	6.938893903907228e-17 + 0.0im

-3.9898639947466563e-17 + 0.0im	-0.03323855374678117 + 0.0im
-0.033238553746781176 + 0.0im	-3.122502256758253e-17 + 0.0im

-8.326672684688674e-17 + 0.0im	-0.17577781437183543 + 0.0im
-0.17577781437183543 + 0.0im	2.636779683484747e-16 + 0.0im

-1.1796119636642288e-16 + 0.0im	-0.006800102919206642 + 0.0im
-0.006800102919206647 + 0.0im	6.245004513516506e-17 + 0.0im

1.3877787807814457e-17 + 0.0im	0.08270086054791112 + 0.0im
0.08270086054791112 + 0.0im	1.1102230246251565e-16 + 0.0im

-3.885780586188048e-16 + 0.0im	0.1316333247882957 + 0.0im
0.1316333247882957 + 0.0im	3.885780586188048e-16 + 0.0im

2.3592239273284576e-16 + 0.0im	0.06658546488030286 + 0.0im
0.06658546488030284 + 0.0im	-2.1510571102112408e-16 + 0.0im

-3.2612801348363973e-16 + 0.0im	-0.10935289521179498 + 0.0im
-0.10935289521179493 + 0.0im	3.8163916471489756e-16 + 0.0im

-8.881784197001252e-16 + 0.0im	-0.10104052222515897 + 0.0im
-0.10104052222515894 + 0.0im	6.730727086790012e-16 + 0.0im

2.706168622523819e-16 + 0.0im	0.07763385063024492 + 0.0im
0.07763385063024489 + 0.0im	-1.457167719820518e-16 + 0.0im

-1.394717674685353e-15 + 0.0im	0.11047353349541478 + 0.0im
0.11047353349541478 + 0.0im	1.394717674685353e-15 + 0.0im

-1.4335754805472334e-14 + 0.0im	0.06985822244854369 + 0.0im
0.06985822244854369 + 0.0im	1.3905543383430086e-14 + 0.0im

1.2646134139870924e-14 + 0.0im	-0.06066033522998157 + 0.0im
-0.06066033522998157 + 0.0im	-1.2202044930020861e-14 + 0.0im

-2.955968803064479e-14 + 0.0im	-0.10560778149204866 + 0.0im
-0.10560778149204865 + 0.0im	2.957356581845261e-14 + 0.0im

-3.5762365291347464e-13 + 0.0im	-0.00552870438172377 + 0.0im
-0.005528704381723782 + 0.0im	3.527039771356044e-13 + 0.0im

3.4121378547071965e-13 + 0.0im	0.001710368872811975 + 0.0im
0.00171036887281198 + 0.0im	-3.3630949858743514e-13 + 0.0im

-9.959671976034201e-13 + 0.0im	-0.10241760025245712 + 0.0im
-0.10241760025245711 + 0.0im	9.960018920729397e-13 + 0.0im

-2.230611528819537e-12 + 0.0im	-0.07643809629721379 + 0.0im
-0.07643809629721382 + 0.0im	2.2328389137626914e-12 + 0.0im

2.018961386962559e-12 + 0.0im	0.07803672511703687 + 0.0im
0.07803672511703685 + 0.0im	-2.0211783635648572e-12 + 0.0im

-2.6691253374178103e-11 + 0.0im	0.10089626324812125 + 0.0im
0.10089626324812123 + 0.0im	2.6691322763117142e-11 + 0.0im

2.842881485776161e-11 + 0.0im	0.09845084544493052 + 0.0im
0.0984508454449305 + 0.0im	-2.842760749022233e-11 + 0.0im

-2.73090855484881e-11 + 0.0im	-0.09919335496026792 + 0.0im
-0.0991933549602679 + 0.0im	2.730773940307074e-11 + 0.0im

6.573685693012088e-10 + 0.0im	-0.09963977800367077 + 0.0im
-0.09963977800367077 + 0.0im	-6.573690827793577e-10 + 0.0im

-6.188773035709083e-10 + 0.0im	0.09920346936744151 + 0.0im
0.09920346936744152 + 0.0im	6.18877761537906e-10 + 0.0im

9.144113244374807e-10 + 0.0im	0.10022230647227359 + 0.0im
0.10022230647227359 + 0.0im	-9.144112828041173e-10 + 0.0im

2.361141854256843e-7 + 0.0im	0.0876711723675034 + 0.0im
0.08767117236750341 + 0.0im	-2.3611418033947507e-7 + 0.0im

-2.3584906107265713e-7 + 0.0im	-0.08750975909219683 + 0.0im
-0.08750975909219684 + 0.0im	2.3584905600032569e-7 + 0.0im

2.712181610756148e-7 + 0.0im	-0.10010152104740329 + 0.0im
-0.10010152104740326 + 0.0im	-2.712181606315256e-7 + 0.0im

1.0058530568998747e-5 + 0.0im	0.04944000349151746 + 0.0im
0.04944000349151745 + 0.0im	-1.0058536884127722e-5 + 0.0im
